1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
Ammonia; NH3,AMP; Adenosine 5'-monophosphate; Adenylic acid; Adenylate; 5'-AMP; 5'-Adenylic acid; 5'-Adenosine monophosphate; Adenosine 5'-phosphate,Pyruvate; Pyruvic acid; 2-Oxopropanoate; 2-Oxopropanoic acid; Pyroracemic acid,2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid,Hydrogen peroxide; H2O2; Oxydol,D-Glucose; Grape sugar; Dextrose; Glucose; D-Glucopyranose,Acetate; Acetic acid; Ethanoic acid,Oxaloacetate; Oxalacetic acid; Oxaloacetic acid; 2-Oxobutanedioic acid; 2-Oxosuccinic acid; keto-Oxaloacetate,Succinate; Succinic acid; Butanedionic acid; Ethylenesuccinic acid,Glyoxylate; Glyoxalate; Glyoxylic acid,Phosphoenolpyruvate; Phosphoenolpyruvic acid; PEP,D-Fructose 6-phosphate; D-Fructose 6-phosphoric acid; Neuberg ester,Sucrose; Cane sugar; Saccharose; 1-alpha-D-Glucopyranosyl-2-beta-D-fructofuranoside,Succinyl-CoA; Succinyl coenzyme A,D-Glucose 6-phosphate; Glucose 6-phosphate; Robison ester,sn-Glycerol 3-phosphate; Glycerophosphoric acid; D-Glycerol 1-phosphate,D-Fructose; Levulose; Fruit sugar; D-arabino-Hexulose,D-Glucose 1-phosphate; alpha-D-Glucose 1-phosphate; Cori ester; D-Glucose alpha-1-phosphate,Glycerone phosphate; Dihydroxyacetone phosphate; 3-Hydroxy-2-oxopropyl phosphate,"Glycerol; Glycerin; 1,2,3-Trihydroxypropane; 1,2,3-Propanetriol",D-Glyceraldehyde 3-phosphate; (2R)-2-Hydroxy-3-(phosphonooxy)-propanal; Glyceraldehyde 3-phosphate,Fumarate; Fumaric acid; trans-Butenedioic acid,(S)-Malate; L-Malate; L-Apple acid; L-Malic acid; L-2-Hydroxybutanedioic acid; Malate; Malic acid,"Citrate; Citric acid; 2-Hydroxy-1,2,3-propanetricarboxylic acid; 2-Hydroxytricarballylic acid",D-Mannose; Mannose; Seminose; Carubinose,Glycolate; Glycolic acid; Hydroxyacetic acid,Hydroxypyruvate; Hydroxypyruvic acid; 3-Hydroxypyruvate; 3-Hydroxypyruvic acid,Carbamoyl phosphate,D-Xylose; Wood sugar,"Glycerone; Dihydroxyacetone; 1,3-Dihydroxyacetone; 1,3-Dihydroxy-2-propanone; 1,3-Dihydroxypropan-2-one",Cellobiose; 1-beta-D-Glucopyranosyl-4-D-glucopyranose,3-Phospho-D-glycerate; D-Glycerate 3-phosphate; 3-Phospho-(R)-glycerate; 3-Phosphoglycerate,"D-Glucono-1,5-lactone; Gluconic lactone; Gluconic acid lactone; 1,5-Gluconolactone; delta-Gluconolactone; D-Gluconolactone; Gluconolactone",D-Ribulose 5-phosphate,2-Dehydro-3-deoxy-D-gluconate; 2-Keto-3-deoxy-D-gluconate,Maltose; Malt sugar; alpha-D-Glucopyranosyl-(1->4)-D-glucopyranose,beta-D-Glucose,D-Xylulose 5-phosphate,Succinate semialdehyde; Succinic semialdehyde; 4-Oxobutanoate,"3-Phospho-D-glyceroyl phosphate; 1,3-Bisphospho-D-glycerate; (R)-2-Hydroxy-3-(phosphonooxy)-1-monoanhydride with phosphoric propanoic acid; D-Glycerate 1,3-diphosphate",L-Sorbose; L-xylo-Hexulose,D-Gluconic acid; D-Gluconate; D-gluco-Hexonic acid,D-Glycerate; Glycerate; (R)-Glycerate; Glyceric acid,Glycolaldehyde; Hydroxyacetaldehyde,alpha-D-Glucose,D-Mannose 6-phosphate,D-Erythrose 4-phosphate,D-Xylulose; D-threo-Pentulose; D-Lyxulose,"Isocitrate; Isocitric acid; 1-Hydroxytricarballylic acid; 1-Hydroxypropane-1,2,3-tricarboxylic acid",L-Xylulose; L-threo-Pentulose; L-Lyxulose,D-Galacturonate; D-Galacturonic acid,6-Phospho-D-gluconate,"D-Fructose 1,6-bisphosphate",Starch; Glycogen,Xylitol,Mannitol; D-Mannitol,Polyphosphate; (Phosphate)n; (Phosphate)n+1; (Phosphate)n-1; (Polyphosphate)n; (Polyphosphate)n-1,"2,5-Dioxopentanoate; 2-Oxoglutarate semialdehyde",D-Lyxose,D-Xylonate,D-Tagaturonate; D-Tagaturonic acid,(3S)-Citryl-CoA,D-Glyceraldehyde,2-Phospho-D-glycerate; D-Glycerate 2-phosphate; 2-Phospho-(R)-glycerate,D-Mannose 1-phosphate; alpha-D-Mannose 1-phosphate,"beta-D-Fructose 2,6-bisphosphate; D-Fructose 2,6-bisphosphate",alpha-D-Glucose 6-phosphate,Dextrin,"Cellulose; (1,4-beta-D-Glucosyl)n; (1,4-beta-D-Glucosyl)n+1; (1,4-beta-D-Glucosyl)n-1; 1,4-beta-D-Glucan; Microcrystalline cellulose",D-Sorbitol; D-Glucitol; L-Gulitol; Sorbitol,D-Fructuronate; D-Fructuronic acid,3-Hydroxypropanal,Cyclomaltodextrin; Cyclodextrin,2-Phosphoglycolate; Phosphoglycolic acid,"alpha,alpha-Trehalose; alpha,alpha'-Trehalose; Trehalose",D-Fructose 1-phosphate,Hydroxyproline; L-Hydroxyproline; trans-4-Hydroxy-L-proline,"D-Ribulose 1,5-bisphosphate","alpha-D-Glucose 1,6-bisphosphate; alpha-D-Glucose 1,6-biphosphate; D-Glucose 1,6-bisphosphate","(R)-2-Hydroxybutane-1,2,4-tricarboxylate; Homocitrate; Homocitric acid; 3-Hydroxy-3-carboxyadipic acid; (R)-2-Hydroxy-1,2,4-butanetricarboxylic acid",L-Lyxose,Cellodextrin; Cellooligosaccharide,Maltodextrin; Maltodextrin(n); Maltodextrin(n-2); n+2 Maltodextrin; Linear maltodextrin; Maltooligosaccharide,2-Methylmaleate; Citraconate; Citraconic acid; Methylmaleic acid,3-Oxoadipyl-CoA; beta-Ketoadipyl-CoA,"D-Xylonolactone; D-Xylono-1,5-lactone","L-Glyceraldehyde; L-2,3-Dihydroxypropionaldehyde; L-2,3-Dihydroxypropanal; L-Glycerose; L-Aldotriose",(R)-2-Methylmalate; (R)-2-Methylmalic acid; (R)-Citramalate; (R)-Citramalic acid; (R)-alpha-Hydroxypyrotartaric acid; D-Citramalate; D-Citramalic acid; D-alpha-Hydroxypyrotartaric acid; (2R)-2-Hydroxy-2-methylbutanedioate,3-Phosphonooxypyruvate; 3-Phosphonooxypyruvic acid; 3-Phosphohydroxypyruvate; 3-Phosphohydroxypyruvic acid; 3-Phosphooxypyruvate,beta-D-Fructose 2-phosphate; beta-D-Fructofuranose 2-phosphate,L-Xylulose 5-phosphate,cis-4-Hydroxy-D-proline,"2-Dehydro-3-deoxy-D-xylonate; 2-Dehydro-3-deoxy-D-arabinonate; 2-Dehydro-3-deoxy-D-pentonate; (4S)-4,5-Dihydroxy-2-oxopentanoate","(Z)-But-1-ene-1,2,4-tricarboxylate; Homo-cis-aconitate; cis-Homoaconitate; (Z)-1,2,4-But-1-enetricarboxylic acid",1-Pyrroline-4-hydroxy-2-carboxylate,L-Malyl-CoA; (S)-Malyl-CoA; Malyl-CoA; (3S)-3-Carboxy-3-hydroxypropanoyl-CoA; (3S)-3-Carboxy-3-hydroxypropionyl-CoA,"(4S)-4,6-Dihydroxy-2,5-dioxohexanoate; 3-Deoxy-D-glycero-2,5-hexodiulosonate; 2,5-Diketo-3-deoxy-D-gluconate",2-Dehydro-3-deoxy-6-phospho-D-gluconate; 6-Phospho-2-dehydro-3-deoxy-D-gluconate; 2-Keto-3-deoxy-6-phosphogluconate; 2-Dehydro-3-deoxy-D-gluconate 6-phosphate,"6-Phospho-beta-D-glucosyl-(1,4)-D-glucose; Cellobiose 6'-phosphate; Cellobiose 6-phosphate",beta-D-Fructose 6-phosphate,"beta-D-Fructose 1,6-bisphosphate",4-Oxoglutaramate; 4-Ketoglutaramate,"D-erythro-3-Methylmalate; (2R,3S)-3-Methylmalate","2,4-Dihydroxyhept-2-enedioate; 2,4-Dihydroxyhept-2-1,7-dioate; 2,4-Dihydroxyhept-2-enedioic acid","1-alpha-D-[(1->4)-alpha-D-Glucosyl](n-1)-alpha-D-glucopyranoside; 4-alpha-D-(1,4-alpha-D-Glucanosyl)n trehalose; Maltooligosyltrehalose",L-Xylulose 1-phosphate,L-Galactonate; L-Galactonic acid,2-Dehydro-3-deoxy-L-galactonate; 2-Keto-3-deoxy-L-galactonate; L-threo-3-Deoxy-hexulosonate
